,occu,raw,proc,compr,crop,cal,flush,pack,start,end,type
432,320.0,0,0,0.0,320,0,0,0,2022-04-15 00:01:00,2022-04-15 00:02:00,<class 'TMclass.CROP'>
433,352.0,0,352,0.0,0,0,0,0,2022-04-15 00:02:00,2022-04-15 00:42:00,<class 'TMclass.PROC'>
434,0.0,0,0,7.925344,0,0,0,0,2022-04-15 00:42:00,2022-04-15 00:43:00,<class 'TMclass.COMPR'>
435,368.0,368,0,0.0,0,0,0,0,2022-04-15 06:00:00,2022-04-15 06:01:00,<class 'TMclass.RAW'>
436,320.0,0,0,0.0,320,0,0,0,2022-04-15 06:01:00,2022-04-15 06:02:00,<class 'TMclass.CROP'>
437,352.0,0,352,0.0,0,0,0,0,2022-04-15 06:02:00,2022-04-15 06:42:00,<class 'TMclass.PROC'>
438,0.0,0,0,7.925344,0,0,0,0,2022-04-15 06:42:00,2022-04-15 06:43:00,<class 'TMclass.COMPR'>
439,368.0,368,0,0.0,0,0,0,0,2022-04-15 12:00:00,2022-04-15 12:01:00,<class 'TMclass.RAW'>
440,320.0,0,0,0.0,320,0,0,0,2022-04-15 12:01:00,2022-04-15 12:02:00,<class 'TMclass.CROP'>
441,352.0,0,352,0.0,0,0,0,0,2022-04-15 12:02:00,2022-04-15 12:42:00,<class 'TMclass.PROC'>
442,0.0,0,0,7.925344,0,0,0,0,2022-04-15 12:42:00,2022-04-15 12:43:00,<class 'TMclass.COMPR'>
443,368.0,368,0,0.0,0,0,0,0,2022-04-15 18:00:00,2022-04-15 18:01:00,<class 'TMclass.RAW'>
444,320.0,0,0,0.0,320,0,0,0,2022-04-15 18:01:00,2022-04-15 18:02:00,<class 'TMclass.CROP'>
445,352.0,0,352,0.0,0,0,0,0,2022-04-15 18:02:00,2022-04-15 18:42:00,<class 'TMclass.PROC'>
446,0.0,0,0,7.925344,0,0,0,0,2022-04-15 18:42:00,2022-04-15 18:43:00,<class 'TMclass.COMPR'>
447,368.0,368,0,0.0,0,0,0,0,2022-04-16 00:00:00,2022-04-16 00:01:00,<class 'TMclass.RAW'>
448,320.0,0,0,0.0,320,0,0,0,2022-04-16 00:01:00,2022-04-16 00:02:00,<class 'TMclass.CROP'>
449,352.0,0,352,0.0,0,0,0,0,2022-04-16 00:02:00,2022-04-16 00:42:00,<class 'TMclass.PROC'>
450,0.0,0,0,7.925344,0,0,0,0,2022-04-16 00:42:00,2022-04-16 00:43:00,<class 'TMclass.COMPR'>
451,368.0,368,0,0.0,0,0,0,0,2022-04-16 06:00:00,2022-04-16 06:01:00,<class 'TMclass.RAW'>
452,320.0,0,0,0.0,320,0,0,0,2022-04-16 06:01:00,2022-04-16 06:02:00,<class 'TMclass.CROP'>
453,352.0,0,352,0.0,0,0,0,0,2022-04-16 06:02:00,2022-04-16 06:42:00,<class 'TMclass.PROC'>
454,0.0,0,0,7.925344,0,0,0,0,2022-04-16 06:42:00,2022-04-16 06:43:00,<class 'TMclass.COMPR'>
455,368.0,368,0,0.0,0,0,0,0,2022-04-16 12:00:00,2022-04-16 12:01:00,<class 'TMclass.RAW'>
456,320.0,0,0,0.0,320,0,0,0,2022-04-16 12:01:00,2022-04-16 12:02:00,<class 'TMclass.CROP'>
457,352.0,0,352,0.0,0,0,0,0,2022-04-16 12:02:00,2022-04-16 12:42:00,<class 'TMclass.PROC'>
458,0.0,0,0,7.925344,0,0,0,0,2022-04-16 12:42:00,2022-04-16 12:43:00,<class 'TMclass.COMPR'>
459,368.0,368,0,0.0,0,0,0,0,2022-04-16 18:00:00,2022-04-16 18:01:00,<class 'TMclass.RAW'>
460,320.0,0,0,0.0,320,0,0,0,2022-04-16 18:01:00,2022-04-16 18:02:00,<class 'TMclass.CROP'>
461,352.0,0,352,0.0,0,0,0,0,2022-04-16 18:02:00,2022-04-16 18:42:00,<class 'TMclass.PROC'>
462,0.0,0,0,7.925344,0,0,0,0,2022-04-16 18:42:00,2022-04-16 18:43:00,<class 'TMclass.COMPR'>
463,368.0,368,0,0.0,0,0,0,0,2022-04-17 00:00:00,2022-04-17 00:01:00,<class 'TMclass.RAW'>
464,320.0,0,0,0.0,320,0,0,0,2022-04-17 00:01:00,2022-04-17 00:02:00,<class 'TMclass.CROP'>
465,352.0,0,352,0.0,0,0,0,0,2022-04-17 00:02:00,2022-04-17 00:42:00,<class 'TMclass.PROC'>
466,0.0,0,0,7.925344,0,0,0,0,2022-04-17 00:42:00,2022-04-17 00:43:00,<class 'TMclass.COMPR'>
467,368.0,368,0,0.0,0,0,0,0,2022-04-17 06:00:00,2022-04-17 06:01:00,<class 'TMclass.RAW'>
468,320.0,0,0,0.0,320,0,0,0,2022-04-17 06:01:00,2022-04-17 06:02:00,<class 'TMclass.CROP'>
469,352.0,0,352,0.0,0,0,0,0,2022-04-17 06:02:00,2022-04-17 06:42:00,<class 'TMclass.PROC'>
470,0.0,0,0,7.925344,0,0,0,0,2022-04-17 06:42:00,2022-04-17 06:43:00,<class 'TMclass.COMPR'>
471,368.0,368,0,0.0,0,0,0,0,2022-04-17 12:00:00,2022-04-17 12:01:00,<class 'TMclass.RAW'>
472,320.0,0,0,0.0,320,0,0,0,2022-04-17 12:01:00,2022-04-17 12:02:00,<class 'TMclass.CROP'>
473,352.0,0,352,0.0,0,0,0,0,2022-04-17 12:02:00,2022-04-17 12:42:00,<class 'TMclass.PROC'>
474,0.0,0,0,7.925344,0,0,0,0,2022-04-17 12:42:00,2022-04-17 12:43:00,<class 'TMclass.COMPR'>
475,368.0,368,0,0.0,0,0,0,0,2022-04-17 18:00:00,2022-04-17 18:01:00,<class 'TMclass.RAW'>
476,320.0,0,0,0.0,320,0,0,0,2022-04-17 18:01:00,2022-04-17 18:02:00,<class 'TMclass.CROP'>
477,352.0,0,352,0.0,0,0,0,0,2022-04-17 18:02:00,2022-04-17 18:42:00,<class 'TMclass.PROC'>
478,0.0,0,0,7.925344,0,0,0,0,2022-04-17 18:42:00,2022-04-17 18:43:00,<class 'TMclass.COMPR'>
479,368.0,368,0,0.0,0,0,0,0,2022-04-18 00:00:00,2022-04-18 00:01:00,<class 'TMclass.RAW'>
480,320.0,0,0,0.0,320,0,0,0,2022-04-18 00:01:00,2022-04-18 00:02:00,<class 'TMclass.CROP'>
481,352.0,0,352,0.0,0,0,0,0,2022-04-18 00:02:00,2022-04-18 00:42:00,<class 'TMclass.PROC'>
482,0.0,0,0,7.925344,0,0,0,0,2022-04-18 00:42:00,2022-04-18 00:43:00,<class 'TMclass.COMPR'>
483,368.0,368,0,0.0,0,0,0,0,2022-04-18 06:00:00,2022-04-18 06:01:00,<class 'TMclass.RAW'>
484,320.0,0,0,0.0,320,0,0,0,2022-04-18 06:01:00,2022-04-18 06:02:00,<class 'TMclass.CROP'>
485,352.0,0,352,0.0,0,0,0,0,2022-04-18 06:02:00,2022-04-18 06:42:00,<class 'TMclass.PROC'>
486,0.0,0,0,7.925344,0,0,0,0,2022-04-18 06:42:00,2022-04-18 06:43:00,<class 'TMclass.COMPR'>
487,368.0,368,0,0.0,0,0,0,0,2022-04-18 12:00:00,2022-04-18 12:01:00,<class 'TMclass.RAW'>
488,320.0,0,0,0.0,320,0,0,0,2022-04-18 12:01:00,2022-04-18 12:02:00,<class 'TMclass.CROP'>
489,352.0,0,352,0.0,0,0,0,0,2022-04-18 12:02:00,2022-04-18 12:42:00,<class 'TMclass.PROC'>
490,0.0,0,0,7.925344,0,0,0,0,2022-04-18 12:42:00,2022-04-18 12:43:00,<class 'TMclass.COMPR'>
491,368.0,368,0,0.0,0,0,0,0,2022-04-18 18:00:00,2022-04-18 18:01:00,<class 'TMclass.RAW'>
492,320.0,0,0,0.0,320,0,0,0,2022-04-18 18:01:00,2022-04-18 18:02:00,<class 'TMclass.CROP'>
493,352.0,0,352,0.0,0,0,0,0,2022-04-18 18:02:00,2022-04-18 18:42:00,<class 'TMclass.PROC'>
494,0.0,0,0,7.925344,0,0,0,0,2022-04-18 18:42:00,2022-04-18 18:43:00,<class 'TMclass.COMPR'>
495,368.0,368,0,0.0,0,0,0,0,2022-04-19 00:00:00,2022-04-19 00:01:00,<class 'TMclass.RAW'>
496,320.0,0,0,0.0,320,0,0,0,2022-04-19 00:01:00,2022-04-19 00:02:00,<class 'TMclass.CROP'>
497,352.0,0,352,0.0,0,0,0,0,2022-04-19 00:02:00,2022-04-19 00:42:00,<class 'TMclass.PROC'>
498,0.0,0,0,7.925344,0,0,0,0,2022-04-19 00:42:00,2022-04-19 00:43:00,<class 'TMclass.COMPR'>
499,368.0,368,0,0.0,0,0,0,0,2022-04-19 06:00:00,2022-04-19 06:01:00,<class 'TMclass.RAW'>
500,320.0,0,0,0.0,320,0,0,0,2022-04-19 06:01:00,2022-04-19 06:02:00,<class 'TMclass.CROP'>
501,352.0,0,352,0.0,0,0,0,0,2022-04-19 06:02:00,2022-04-19 06:42:00,<class 'TMclass.PROC'>
502,0.0,0,0,7.925344,0,0,0,0,2022-04-19 06:42:00,2022-04-19 06:43:00,<class 'TMclass.COMPR'>
503,368.0,368,0,0.0,0,0,0,0,2022-04-19 12:00:00,2022-04-19 12:01:00,<class 'TMclass.RAW'>
504,320.0,0,0,0.0,320,0,0,0,2022-04-19 12:01:00,2022-04-19 12:02:00,<class 'TMclass.CROP'>
505,352.0,0,352,0.0,0,0,0,0,2022-04-19 12:02:00,2022-04-19 12:42:00,<class 'TMclass.PROC'>
506,0.0,0,0,7.925344,0,0,0,0,2022-04-19 12:42:00,2022-04-19 12:43:00,<class 'TMclass.COMPR'>
507,368.0,368,0,0.0,0,0,0,0,2022-04-19 18:00:00,2022-04-19 18:01:00,<class 'TMclass.RAW'>
508,320.0,0,0,0.0,320,0,0,0,2022-04-19 18:01:00,2022-04-19 18:02:00,<class 'TMclass.CROP'>
509,352.0,0,352,0.0,0,0,0,0,2022-04-19 18:02:00,2022-04-19 18:42:00,<class 'TMclass.PROC'>
510,0.0,0,0,7.925344,0,0,0,0,2022-04-19 18:42:00,2022-04-19 18:43:00,<class 'TMclass.COMPR'>
511,368.0,368,0,0.0,0,0,0,0,2022-04-20 00:00:00,2022-04-20 00:01:00,<class 'TMclass.RAW'>
512,320.0,0,0,0.0,320,0,0,0,2022-04-20 00:01:00,2022-04-20 00:02:00,<class 'TMclass.CROP'>
513,352.0,0,352,0.0,0,0,0,0,2022-04-20 00:02:00,2022-04-20 00:42:00,<class 'TMclass.PROC'>
514,0.0,0,0,7.925344,0,0,0,0,2022-04-20 00:42:00,2022-04-20 00:43:00,<class 'TMclass.COMPR'>
515,368.0,368,0,0.0,0,0,0,0,2022-04-20 06:00:00,2022-04-20 06:01:00,<class 'TMclass.RAW'>
516,320.0,0,0,0.0,320,0,0,0,2022-04-20 06:01:00,2022-04-20 06:02:00,<class 'TMclass.CROP'>
517,352.0,0,352,0.0,0,0,0,0,2022-04-20 06:02:00,2022-04-20 06:42:00,<class 'TMclass.PROC'>
518,0.0,0,0,7.925344,0,0,0,0,2022-04-20 06:42:00,2022-04-20 06:43:00,<class 'TMclass.COMPR'>
519,368.0,368,0,0.0,0,0,0,0,2022-04-20 12:00:00,2022-04-20 12:01:00,<class 'TMclass.RAW'>
520,320.0,0,0,0.0,320,0,0,0,2022-04-20 12:01:00,2022-04-20 12:02:00,<class 'TMclass.CROP'>
521,352.0,0,352,0.0,0,0,0,0,2022-04-20 12:02:00,2022-04-20 12:42:00,<class 'TMclass.PROC'>
522,0.0,0,0,7.925344,0,0,0,0,2022-04-20 12:42:00,2022-04-20 12:43:00,<class 'TMclass.COMPR'>
523,368.0,368,0,0.0,0,0,0,0,2022-04-20 18:00:00,2022-04-20 18:01:00,<class 'TMclass.RAW'>
524,320.0,0,0,0.0,320,0,0,0,2022-04-20 18:01:00,2022-04-20 18:02:00,<class 'TMclass.CROP'>
525,352.0,0,352,0.0,0,0,0,0,2022-04-20 18:02:00,2022-04-20 18:42:00,<class 'TMclass.PROC'>
526,0.0,0,0,7.925344,0,0,0,0,2022-04-20 18:42:00,2022-04-20 18:43:00,<class 'TMclass.COMPR'>
527,368.0,368,0,0.0,0,0,0,0,2022-04-21 00:00:00,2022-04-21 00:01:00,<class 'TMclass.RAW'>
528,320.0,0,0,0.0,320,0,0,0,2022-04-21 00:01:00,2022-04-21 00:02:00,<class 'TMclass.CROP'>
529,352.0,0,352,0.0,0,0,0,0,2022-04-21 00:02:00,2022-04-21 00:42:00,<class 'TMclass.PROC'>
530,0.0,0,0,7.925344,0,0,0,0,2022-04-21 00:42:00,2022-04-21 00:43:00,<class 'TMclass.COMPR'>
531,368.0,368,0,0.0,0,0,0,0,2022-04-21 06:00:00,2022-04-21 06:01:00,<class 'TMclass.RAW'>
532,320.0,0,0,0.0,320,0,0,0,2022-04-21 06:01:00,2022-04-21 06:02:00,<class 'TMclass.CROP'>
533,352.0,0,352,0.0,0,0,0,0,2022-04-21 06:02:00,2022-04-21 06:42:00,<class 'TMclass.PROC'>
534,0.0,0,0,7.925344,0,0,0,0,2022-04-21 06:42:00,2022-04-21 06:43:00,<class 'TMclass.COMPR'>
535,368.0,368,0,0.0,0,0,0,0,2022-04-21 12:00:00,2022-04-21 12:01:00,<class 'TMclass.RAW'>
536,320.0,0,0,0.0,320,0,0,0,2022-04-21 12:01:00,2022-04-21 12:02:00,<class 'TMclass.CROP'>
537,352.0,0,352,0.0,0,0,0,0,2022-04-21 12:02:00,2022-04-21 12:42:00,<class 'TMclass.PROC'>
538,0.0,0,0,7.925344,0,0,0,0,2022-04-21 12:42:00,2022-04-21 12:43:00,<class 'TMclass.COMPR'>
539,368.0,368,0,0.0,0,0,0,0,2022-04-21 18:00:00,2022-04-21 18:01:00,<class 'TMclass.RAW'>
540,320.0,0,0,0.0,320,0,0,0,2022-04-21 18:01:00,2022-04-21 18:02:00,<class 'TMclass.CROP'>
541,352.0,0,352,0.0,0,0,0,0,2022-04-21 18:02:00,2022-04-21 18:42:00,<class 'TMclass.PROC'>
542,0.0,0,0,7.925344,0,0,0,0,2022-04-21 18:42:00,2022-04-21 18:43:00,<class 'TMclass.COMPR'>
543,368.0,368,0,0.0,0,0,0,0,2022-04-22 00:00:00,2022-04-22 00:01:00,<class 'TMclass.RAW'>
544,320.0,0,0,0.0,320,0,0,0,2022-04-22 00:01:00,2022-04-22 00:02:00,<class 'TMclass.CROP'>
545,352.0,0,352,0.0,0,0,0,0,2022-04-22 00:02:00,2022-04-22 00:42:00,<class 'TMclass.PROC'>
546,0.0,0,0,7.925344,0,0,0,0,2022-04-22 00:42:00,2022-04-22 00:43:00,<class 'TMclass.COMPR'>
547,368.0,368,0,0.0,0,0,0,0,2022-04-22 06:00:00,2022-04-22 06:01:00,<class 'TMclass.RAW'>
548,320.0,0,0,0.0,320,0,0,0,2022-04-22 06:01:00,2022-04-22 06:02:00,<class 'TMclass.CROP'>
549,352.0,0,352,0.0,0,0,0,0,2022-04-22 06:02:00,2022-04-22 06:42:00,<class 'TMclass.PROC'>
550,0.0,0,0,7.925344,0,0,0,0,2022-04-22 06:42:00,2022-04-22 06:43:00,<class 'TMclass.COMPR'>
551,368.0,368,0,0.0,0,0,0,0,2022-04-22 12:00:00,2022-04-22 12:01:00,<class 'TMclass.RAW'>
552,320.0,0,0,0.0,320,0,0,0,2022-04-22 12:01:00,2022-04-22 12:02:00,<class 'TMclass.CROP'>
553,352.0,0,352,0.0,0,0,0,0,2022-04-22 12:02:00,2022-04-22 12:42:00,<class 'TMclass.PROC'>
554,0.0,0,0,7.925344,0,0,0,0,2022-04-22 12:42:00,2022-04-22 12:43:00,<class 'TMclass.COMPR'>
555,368.0,368,0,0.0,0,0,0,0,2022-04-22 18:00:00,2022-04-22 18:01:00,<class 'TMclass.RAW'>
556,320.0,0,0,0.0,320,0,0,0,2022-04-22 18:01:00,2022-04-22 18:02:00,<class 'TMclass.CROP'>
557,352.0,0,352,0.0,0,0,0,0,2022-04-22 18:02:00,2022-04-22 18:42:00,<class 'TMclass.PROC'>
558,0.0,0,0,7.925344,0,0,0,0,2022-04-22 18:42:00,2022-04-22 18:43:00,<class 'TMclass.COMPR'>
559,368.0,368,0,0.0,0,0,0,0,2022-04-23 00:00:00,2022-04-23 00:01:00,<class 'TMclass.RAW'>
560,320.0,0,0,0.0,320,0,0,0,2022-04-23 00:01:00,2022-04-23 00:02:00,<class 'TMclass.CROP'>
561,352.0,0,352,0.0,0,0,0,0,2022-04-23 00:02:00,2022-04-23 00:42:00,<class 'TMclass.PROC'>
562,0.0,0,0,7.925344,0,0,0,0,2022-04-23 00:42:00,2022-04-23 00:43:00,<class 'TMclass.COMPR'>
563,368.0,368,0,0.0,0,0,0,0,2022-04-23 06:00:00,2022-04-23 06:01:00,<class 'TMclass.RAW'>
564,320.0,0,0,0.0,320,0,0,0,2022-04-23 06:01:00,2022-04-23 06:02:00,<class 'TMclass.CROP'>
565,352.0,0,352,0.0,0,0,0,0,2022-04-23 06:02:00,2022-04-23 06:42:00,<class 'TMclass.PROC'>
566,0.0,0,0,7.925344,0,0,0,0,2022-04-23 06:42:00,2022-04-23 06:43:00,<class 'TMclass.COMPR'>
567,368.0,368,0,0.0,0,0,0,0,2022-04-23 12:00:00,2022-04-23 12:01:00,<class 'TMclass.RAW'>
568,320.0,0,0,0.0,320,0,0,0,2022-04-23 12:01:00,2022-04-23 12:02:00,<class 'TMclass.CROP'>
569,352.0,0,352,0.0,0,0,0,0,2022-04-23 12:02:00,2022-04-23 12:42:00,<class 'TMclass.PROC'>
570,0.0,0,0,7.925344,0,0,0,0,2022-04-23 12:42:00,2022-04-23 12:43:00,<class 'TMclass.COMPR'>
571,368.0,368,0,0.0,0,0,0,0,2022-04-23 18:00:00,2022-04-23 18:01:00,<class 'TMclass.RAW'>
572,320.0,0,0,0.0,320,0,0,0,2022-04-23 18:01:00,2022-04-23 18:02:00,<class 'TMclass.CROP'>
573,352.0,0,352,0.0,0,0,0,0,2022-04-23 18:02:00,2022-04-23 18:42:00,<class 'TMclass.PROC'>
574,0.0,0,0,7.925344,0,0,0,0,2022-04-23 18:42:00,2022-04-23 18:43:00,<class 'TMclass.COMPR'>
575,368.0,368,0,0.0,0,0,0,0,2022-04-24 00:00:00,2022-04-24 00:01:00,<class 'TMclass.RAW'>
576,320.0,0,0,0.0,320,0,0,0,2022-04-24 00:01:00,2022-04-24 00:02:00,<class 'TMclass.CROP'>
577,352.0,0,352,0.0,0,0,0,0,2022-04-24 00:02:00,2022-04-24 00:42:00,<class 'TMclass.PROC'>
578,0.0,0,0,7.925344,0,0,0,0,2022-04-24 00:42:00,2022-04-24 00:43:00,<class 'TMclass.COMPR'>
579,368.0,368,0,0.0,0,0,0,0,2022-04-24 06:00:00,2022-04-24 06:01:00,<class 'TMclass.RAW'>
580,320.0,0,0,0.0,320,0,0,0,2022-04-24 06:01:00,2022-04-24 06:02:00,<class 'TMclass.CROP'>
581,352.0,0,352,0.0,0,0,0,0,2022-04-24 06:02:00,2022-04-24 06:42:00,<class 'TMclass.PROC'>
582,0.0,0,0,7.925344,0,0,0,0,2022-04-24 06:42:00,2022-04-24 06:43:00,<class 'TMclass.COMPR'>
583,368.0,368,0,0.0,0,0,0,0,2022-04-24 12:00:00,2022-04-24 12:01:00,<class 'TMclass.RAW'>
584,320.0,0,0,0.0,320,0,0,0,2022-04-24 12:01:00,2022-04-24 12:02:00,<class 'TMclass.CROP'>
585,352.0,0,352,0.0,0,0,0,0,2022-04-24 12:02:00,2022-04-24 12:42:00,<class 'TMclass.PROC'>
586,0.0,0,0,7.925344,0,0,0,0,2022-04-24 12:42:00,2022-04-24 12:43:00,<class 'TMclass.COMPR'>
587,368.0,368,0,0.0,0,0,0,0,2022-04-24 18:00:00,2022-04-24 18:01:00,<class 'TMclass.RAW'>
588,320.0,0,0,0.0,320,0,0,0,2022-04-24 18:01:00,2022-04-24 18:02:00,<class 'TMclass.CROP'>
589,352.0,0,352,0.0,0,0,0,0,2022-04-24 18:02:00,2022-04-24 18:42:00,<class 'TMclass.PROC'>
590,0.0,0,0,7.925344,0,0,0,0,2022-04-24 18:42:00,2022-04-24 18:43:00,<class 'TMclass.COMPR'>
591,368.0,368,0,0.0,0,0,0,0,2022-04-25 00:00:00,2022-04-25 00:01:00,<class 'TMclass.RAW'>
592,320.0,0,0,0.0,320,0,0,0,2022-04-25 00:01:00,2022-04-25 00:02:00,<class 'TMclass.CROP'>
593,352.0,0,352,0.0,0,0,0,0,2022-04-25 00:02:00,2022-04-25 00:42:00,<class 'TMclass.PROC'>
594,0.0,0,0,7.925344,0,0,0,0,2022-04-25 00:42:00,2022-04-25 00:43:00,<class 'TMclass.COMPR'>
595,368.0,368,0,0.0,0,0,0,0,2022-04-25 06:00:00,2022-04-25 06:01:00,<class 'TMclass.RAW'>
596,320.0,0,0,0.0,320,0,0,0,2022-04-25 06:01:00,2022-04-25 06:02:00,<class 'TMclass.CROP'>
597,352.0,0,352,0.0,0,0,0,0,2022-04-25 06:02:00,2022-04-25 06:42:00,<class 'TMclass.PROC'>
598,0.0,0,0,7.925344,0,0,0,0,2022-04-25 06:42:00,2022-04-25 06:43:00,<class 'TMclass.COMPR'>
599,368.0,368,0,0.0,0,0,0,0,2022-04-25 12:00:00,2022-04-25 12:01:00,<class 'TMclass.RAW'>
600,320.0,0,0,0.0,320,0,0,0,2022-04-25 12:01:00,2022-04-25 12:02:00,<class 'TMclass.CROP'>
601,352.0,0,352,0.0,0,0,0,0,2022-04-25 12:02:00,2022-04-25 12:42:00,<class 'TMclass.PROC'>
602,0.0,0,0,7.925344,0,0,0,0,2022-04-25 12:42:00,2022-04-25 12:43:00,<class 'TMclass.COMPR'>
603,368.0,368,0,0.0,0,0,0,0,2022-04-25 18:00:00,2022-04-25 18:01:00,<class 'TMclass.RAW'>
604,320.0,0,0,0.0,320,0,0,0,2022-04-25 18:01:00,2022-04-25 18:02:00,<class 'TMclass.CROP'>
605,352.0,0,352,0.0,0,0,0,0,2022-04-25 18:02:00,2022-04-25 18:42:00,<class 'TMclass.PROC'>
606,0.0,0,0,7.925344,0,0,0,0,2022-04-25 18:42:00,2022-04-25 18:43:00,<class 'TMclass.COMPR'>
607,368.0,368,0,0.0,0,0,0,0,2022-04-26 00:00:00,2022-04-26 00:01:00,<class 'TMclass.RAW'>
608,320.0,0,0,0.0,320,0,0,0,2022-04-26 00:01:00,2022-04-26 00:02:00,<class 'TMclass.CROP'>
609,352.0,0,352,0.0,0,0,0,0,2022-04-26 00:02:00,2022-04-26 00:42:00,<class 'TMclass.PROC'>
610,0.0,0,0,7.925344,0,0,0,0,2022-04-26 00:42:00,2022-04-26 00:43:00,<class 'TMclass.COMPR'>
611,368.0,368,0,0.0,0,0,0,0,2022-04-26 06:00:00,2022-04-26 06:01:00,<class 'TMclass.RAW'>
612,320.0,0,0,0.0,320,0,0,0,2022-04-26 06:01:00,2022-04-26 06:02:00,<class 'TMclass.CROP'>
613,352.0,0,352,0.0,0,0,0,0,2022-04-26 06:02:00,2022-04-26 06:42:00,<class 'TMclass.PROC'>
614,0.0,0,0,7.925344,0,0,0,0,2022-04-26 06:42:00,2022-04-26 06:43:00,<class 'TMclass.COMPR'>
615,368.0,368,0,0.0,0,0,0,0,2022-04-26 12:00:00,2022-04-26 12:01:00,<class 'TMclass.RAW'>
616,320.0,0,0,0.0,320,0,0,0,2022-04-26 12:01:00,2022-04-26 12:02:00,<class 'TMclass.CROP'>
617,352.0,0,352,0.0,0,0,0,0,2022-04-26 12:02:00,2022-04-26 12:42:00,<class 'TMclass.PROC'>
618,0.0,0,0,7.925344,0,0,0,0,2022-04-26 12:42:00,2022-04-26 12:43:00,<class 'TMclass.COMPR'>
619,368.0,368,0,0.0,0,0,0,0,2022-04-26 18:00:00,2022-04-26 18:01:00,<class 'TMclass.RAW'>
620,320.0,0,0,0.0,320,0,0,0,2022-04-26 18:01:00,2022-04-26 18:02:00,<class 'TMclass.CROP'>
621,352.0,0,352,0.0,0,0,0,0,2022-04-26 18:02:00,2022-04-26 18:42:00,<class 'TMclass.PROC'>
622,0.0,0,0,7.925344,0,0,0,0,2022-04-26 18:42:00,2022-04-26 18:43:00,<class 'TMclass.COMPR'>
623,368.0,368,0,0.0,0,0,0,0,2022-04-27 00:00:00,2022-04-27 00:01:00,<class 'TMclass.RAW'>
624,320.0,0,0,0.0,320,0,0,0,2022-04-27 00:01:00,2022-04-27 00:02:00,<class 'TMclass.CROP'>
625,352.0,0,352,0.0,0,0,0,0,2022-04-27 00:02:00,2022-04-27 00:42:00,<class 'TMclass.PROC'>
626,0.0,0,0,7.925344,0,0,0,0,2022-04-27 00:42:00,2022-04-27 00:43:00,<class 'TMclass.COMPR'>
627,368.0,368,0,0.0,0,0,0,0,2022-04-27 06:00:00,2022-04-27 06:01:00,<class 'TMclass.RAW'>
628,320.0,0,0,0.0,320,0,0,0,2022-04-27 06:01:00,2022-04-27 06:02:00,<class 'TMclass.CROP'>
629,352.0,0,352,0.0,0,0,0,0,2022-04-27 06:02:00,2022-04-27 06:42:00,<class 'TMclass.PROC'>
630,0.0,0,0,7.925344,0,0,0,0,2022-04-27 06:42:00,2022-04-27 06:43:00,<class 'TMclass.COMPR'>
631,368.0,368,0,0.0,0,0,0,0,2022-04-27 12:00:00,2022-04-27 12:01:00,<class 'TMclass.RAW'>
632,320.0,0,0,0.0,320,0,0,0,2022-04-27 12:01:00,2022-04-27 12:02:00,<class 'TMclass.CROP'>
633,352.0,0,352,0.0,0,0,0,0,2022-04-27 12:02:00,2022-04-27 12:42:00,<class 'TMclass.PROC'>
634,0.0,0,0,7.925344,0,0,0,0,2022-04-27 12:42:00,2022-04-27 12:43:00,<class 'TMclass.COMPR'>
635,368.0,368,0,0.0,0,0,0,0,2022-04-27 18:00:00,2022-04-27 18:01:00,<class 'TMclass.RAW'>
636,320.0,0,0,0.0,320,0,0,0,2022-04-27 18:01:00,2022-04-27 18:02:00,<class 'TMclass.CROP'>
637,352.0,0,352,0.0,0,0,0,0,2022-04-27 18:02:00,2022-04-27 18:42:00,<class 'TMclass.PROC'>
638,0.0,0,0,7.925344,0,0,0,0,2022-04-27 18:42:00,2022-04-27 18:43:00,<class 'TMclass.COMPR'>
639,368.0,368,0,0.0,0,0,0,0,2022-04-28 00:00:00,2022-04-28 00:01:00,<class 'TMclass.RAW'>
640,320.0,0,0,0.0,320,0,0,0,2022-04-28 00:01:00,2022-04-28 00:02:00,<class 'TMclass.CROP'>
641,352.0,0,352,0.0,0,0,0,0,2022-04-28 00:02:00,2022-04-28 00:42:00,<class 'TMclass.PROC'>
642,0.0,0,0,7.925344,0,0,0,0,2022-04-28 00:42:00,2022-04-28 00:43:00,<class 'TMclass.COMPR'>
643,368.0,368,0,0.0,0,0,0,0,2022-04-28 06:00:00,2022-04-28 06:01:00,<class 'TMclass.RAW'>
644,320.0,0,0,0.0,320,0,0,0,2022-04-28 06:01:00,2022-04-28 06:02:00,<class 'TMclass.CROP'>
645,352.0,0,352,0.0,0,0,0,0,2022-04-28 06:02:00,2022-04-28 06:42:00,<class 'TMclass.PROC'>
646,0.0,0,0,7.925344,0,0,0,0,2022-04-28 06:42:00,2022-04-28 06:43:00,<class 'TMclass.COMPR'>
647,368.0,368,0,0.0,0,0,0,0,2022-04-28 12:00:00,2022-04-28 12:01:00,<class 'TMclass.RAW'>
648,320.0,0,0,0.0,320,0,0,0,2022-04-28 12:01:00,2022-04-28 12:02:00,<class 'TMclass.CROP'>
649,352.0,0,352,0.0,0,0,0,0,2022-04-28 12:02:00,2022-04-28 12:42:00,<class 'TMclass.PROC'>
650,0.0,0,0,7.925344,0,0,0,0,2022-04-28 12:42:00,2022-04-28 12:43:00,<class 'TMclass.COMPR'>
